Method,knn_10,knn_20,knn_30,svm,nkr_10,aji_10,nkr_20,aji_20,nkr_30,aji_30,random_triplet,spearman,k-nearest,centroid_distance
VASC,0.088,0.095,0.088,0.111,0.052,0.027,0.046,0.024,0.05,0.026,0.499,0.0,0.0,0.111
