Method,knn_10,knn_20,knn_30,svm,nkr_10,aji_10,nkr_20,aji_20,nkr_30,aji_30,random_triplet,spearman,k-nearest,centroid_distance
VASC,0.412,0.424,0.428,0.303,0.031,0.016,0.056,0.03,0.081,0.044,0.79,0.79,0.4,0.857
