Method,knn_10,knn_20,knn_30,svm,nkr_10,aji_10,nkr_20,aji_20,nkr_30,aji_30,random_triplet,spearman,k-nearest,centroid_distance
VASC,0.2,0.2,0.2,0.295,0.062,0.033,0.055,0.028,0.045,0.023,0.492,0.0,0.2,0.141
