Method,knn_10,knn_20,knn_30,svm,nkr_10,aji_10,nkr_20,aji_20,nkr_30,aji_30,random_triplet,spearman,k-nearest,centroid_distance
VASC,0.046,0.046,0.053,0.111,0.038,0.02,0.042,0.022,0.058,0.03,0.492,0.0,0.0,0.144
