Method,knn_10,knn_20,knn_30,svm,nkr_10,aji_10,nkr_20,aji_20,nkr_30,aji_30,random_triplet,spearman,k-nearest,centroid_distance
VASC,0.396,0.408,0.422,0.303,0.029,0.016,0.055,0.031,0.079,0.044,0.728,0.707,0.0,0.458
